date,code,field,time,focal_patch,QGIS_focal_patch_ID,bearing,distance,,Written_date
07/08/2023,BP_2.2,Broadpark,2,2,22,357,0.39,,Written up 09/01/2023
07/08/2023,BP_2.2,Broadpark,2,2,22,275,0.31,,Written up 09/01/2023
07/08/2023,BP_2.2,Broadpark,2,2,22,117,0.13,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,21,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,98,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,111,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,170,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,185,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,208,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,220,3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,108,2.99,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,166,2.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,212,2.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,235,2.92,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,128,2.91,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,136,2.9,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,158,2.9,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,160,2.89,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,190,2.89,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,238,2.89,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,120,2.83,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,222,2.8,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,126,2.78,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,179,2.78,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,193,2.78,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,144,2.77,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,149,2.76,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,191,2.76,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,183,2.75,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,189,2.72,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,184,2.7,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,75,2.69,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,92,2.69,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,179,2.69,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,122,2.67,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,153,2.67,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,215,2.66,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,126,2.65,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,166,2.62,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,166,2.62,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,117,2.59,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,182,2.59,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,150,2.58,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,194,2.58,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,102,2.57,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,35,2.56,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,182,2.55,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,173,2.52,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,147,2.51,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,176,2.49,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,260,2.49,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,91,2.48,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,115,2.48,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,152,2.48,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,37,2.47,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,193,2.47,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,118,2.44,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,186,2.43,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,196,2.39,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,235,2.39,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,23,2.38,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,209,2.38,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,239,2.38,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,244,2.37,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,119,2.35,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,131,2.34,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,295,2.34,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,229,2.31,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,187,2.3,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,246,2.29,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,160,2.28,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,168,2.28,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,151,2.24,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,270,2.22,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,227,2.19,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,266,2.18,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,176,2.17,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,166,2.11,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,80,2.1,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,128,2.09,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,145,2.09,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,182,2.09,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,199,2.09,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,152,2.05,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,112,2.04,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,109,2.01,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,165,1.99,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,200,1.99,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,124,1.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,186,1.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,202,1.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,139,1.97,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,275,1.96,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,269,1.88,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,202,1.87,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,189,1.85,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,165,1.83,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,174,1.81,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,132,1.79,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,178,1.79,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,146,1.78,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,206,1.78,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,218,1.77,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,244,1.7,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,122,1.68,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,155,1.68,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,138,1.61,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,164,1.6,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,184,1.58,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,137,1.57,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,175,1.56,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,222,1.55,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,206,1.54,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,138,1.5,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,122,1.49,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,197,1.49,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,208,1.49,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,243,1.48,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,192,1.45,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,241,1.42,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,161,1.39,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,332,1.39,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,99,1.38,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,306,1.31,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,175,1.29,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,140,1.24,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,211,1.23,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,256,1.22,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,342,1.21,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,330,1.15,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,190,1.12,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,353,1.09,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,192,1.06,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,208,1.06,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,101,1.05,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,231,1.01,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,174,0.99,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,138,0.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,168,0.98,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,329,0.96,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,127,0.92,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,212,0.92,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,260,0.89,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,349,0.86,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,85,0.86,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,333,0.79,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,151,0.78,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,169,0.77,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,145,0.75,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,246,0.72,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,171,0.68,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,111,0.6,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,176,0.58,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,195,0.57,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,52,0.55,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,202,0.5,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,172,0.41,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,250,0.39,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,345,0.35,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,96,0.35,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,342,0.33,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,229,0.28,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,201,0.2,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,202,0.19,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,342,0.18,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,250,0.15,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,50,0.12,,Written up 09/01/2023
12/09/2023,BP_2.3,Broadpark ,2,3,23,305,0.12,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,216,2.96,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,220,2.89,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,40,2.81,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,240,2.8,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,242,2.79,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,237,2.77,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,268,2.74,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,24,2.72,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,238,2.71,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,242,2.69,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,298,2.69,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,262,2.66,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,352,2.66,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,266,2.65,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,324,2.56,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,9,2.51,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,244,2.49,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,212,2.48,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,252,2.48,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,300,2.48,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,316,2.48,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,21,2.46,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,223,2.41,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,42,2.39,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,228,2.39,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,258,2.38,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,283,2.37,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,214,2.35,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,194,2.32,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,227,2.28,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,252,2.2,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,285,2.13,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,348,2.11,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,20,2.09,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,79,2.09,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,215,2.08,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,232,2.03,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,247,1.87,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,224,1.72,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,8,1.69,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,221,1.69,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,190,1.67,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,301,1.66,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,222,1.39,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,284,1.39,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,216,1.37,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,112,1.05,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,324,1.03,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,112,0.82,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,197,0.79,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,118,0.71,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,254,0.62,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,28,0.54,,Written up 09/01/2023
12/09/2023,BP_2.4,Broadpark ,2,4,24,236,0.1,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,141,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,44,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,126,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,158,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,224,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,265,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,318,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,343,3,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,144,2.98,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,208,2.98,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,196,2.97,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,259,2.97,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,251,2.96,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,78,2.95,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,80,2.95,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,25,2.94,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,152,2.93,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,92,2.89,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,152,2.89,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,305,2.89,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,284,2.87,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,260,2.85,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,174,2.84,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,101,2.83,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,117,2.82,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,180,2.82,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,189,2.82,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,222,2.82,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,224,2.82,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,212,2.78,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,234,2.78,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,71,2.76,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,28,2.72,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,288,2.72,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,42,2.68,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,115,2.66,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,115,2.66,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,2,2.65,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,152,2.65,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,177,2.65,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,206,2.65,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,234,2.65,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,120,2.64,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,104,2.64,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,195,2.64,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,316,2.63,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,5,2.58,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,38,2.57,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,139,2.57,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,92,2.55,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,100,2.53,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,195,2.53,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,95,2.52,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,190,2.49,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,244,2.49,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,68,2.47,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,341,2.47,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,107,2.46,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,133,2.46,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,44,2.45,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,28,2.43,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,161,2.39,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,151,2.39,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,358,2.39,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,33,2.37,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,113,2.37,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,259,2.35,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,276,2.35,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,313,2.35,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,292,2.33,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,234,2.32,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,124,2.27,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,150,2.27,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,262,2.27,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,360,2.25,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,28,2.25,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,219,2.25,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,221,2.19,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,245,2.19,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,251,2.15,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,271,2.13,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,81,2.09,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,326,2.09,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,304,2.09,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,198,2.08,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,109,2.07,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,35,2.04,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,46,2.04,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,274,2.04,,Written up 09/01/2023
05/08/2023,BP_3.1,Broadpark,3,3,21,179,2.02,,Written up 09/01/2023
